model,ts_code,trade_date,priority_name,priority,target
h5m80d50_direction,688295.SH,20260317,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300548.SZ,20260316,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,600330.SH,20260316,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688717.SH,20260316,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300438.SZ,20260313,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300763.SZ,20260313,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688717.SH,20260313,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002015.SZ,20260312,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,601016.SH,20260312,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688295.SH,20260312,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,301217.SZ,20260311,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,601869.SH,20260311,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688300.SH,20260311,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300870.SZ,20260310,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688158.SH,20260310,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688300.SH,20260310,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,001203.SZ,20260309,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002015.SZ,20260309,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,600821.SH,20260309,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002498.SZ,20260306,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300323.SZ,20260306,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,600821.SH,20260306,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002498.SZ,20260305,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300323.SZ,20260305,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,600487.SH,20260305,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300870.SZ,20260304,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,301500.SZ,20260304,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688702.SH,20260304,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002378.SZ,20260303,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,601869.SH,20260303,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,601975.SH,20260303,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,000657.SZ,20260302,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002378.SZ,20260302,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,600498.SH,20260302,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,001203.SZ,20260227,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002378.SZ,20260227,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688726.SH,20260227,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,000657.SZ,20260226,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,001203.SZ,20260226,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002378.SZ,20260226,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,001203.SZ,20260225,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002378.SZ,20260225,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,301526.SZ,20260225,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002378.SZ,20260224,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002498.SZ,20260224,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300065.SZ,20260224,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002378.SZ,20260213,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300017.SZ,20260213,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,301526.SZ,20260213,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002378.SZ,20260212,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,301526.SZ,20260212,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,603619.SH,20260212,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002378.SZ,20260211,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300017.SZ,20260211,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,301526.SZ,20260211,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002429.SZ,20260210,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,301526.SZ,20260210,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,601869.SH,20260210,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002506.SZ,20260209,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,600884.SH,20260209,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,603103.SH,20260209,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002378.SZ,20260206,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300751.SZ,20260206,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688726.SH,20260206,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,000657.SZ,20260205,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300751.SZ,20260205,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688726.SH,20260205,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300065.SZ,20260204,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688516.SH,20260204,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688726.SH,20260204,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300757.SZ,20260203,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,600986.SH,20260203,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688516.SH,20260203,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300058.SZ,20260202,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,603103.SH,20260202,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688380.SH,20260202,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300757.SZ,20260130,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688380.SH,20260130,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688516.SH,20260130,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300136.SZ,20260129,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,601069.SH,20260129,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688380.SH,20260129,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,000620.SZ,20260128,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300567.SZ,20260128,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688380.SH,20260128,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300857.SZ,20260127,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,301207.SZ,20260127,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,600877.SH,20260127,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,000426.SZ,20260126,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002716.SZ,20260126,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300751.SZ,20260126,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,301205.SZ,20260123,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,600118.SH,20260123,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,601212.SH,20260123,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,600879.SH,20260122,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688387.SH,20260122,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688523.SH,20260122,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,000880.SZ,20260121,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002716.SZ,20260121,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,600118.SH,20260121,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002498.SZ,20260120,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,600118.SH,20260120,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688523.SH,20260120,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002498.SZ,20260119,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,600879.SH,20260119,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,603667.SH,20260119,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300762.SZ,20260116,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,600879.SH,20260116,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688523.SH,20260116,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300136.SZ,20260115,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300409.SZ,20260115,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,603000.SH,20260115,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002465.SZ,20260114,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300136.SZ,20260114,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300409.SZ,20260114,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002465.SZ,20260113,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300136.SZ,20260113,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300409.SZ,20260113,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,000681.SZ,20260112,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002044.SZ,20260112,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,600879.SH,20260112,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002202.SZ,20260109,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,600118.SH,20260109,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,600879.SH,20260109,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,600783.SH,20260108,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,601611.SH,20260108,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,603650.SH,20260108,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,000620.SZ,20260107,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,600118.SH,20260107,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,600879.SH,20260107,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002195.SZ,20260106,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,301293.SZ,20260106,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688523.SH,20260106,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002195.SZ,20260105,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,600118.SH,20260105,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688102.SH,20260105,H5_COMPETING_DIRECTION_TOP3,1,
