model,ts_code,trade_date,priority_name,priority,target
h5m80d50_direction,300718.SZ,20241230,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,000880.SZ,20241227,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002265.SZ,20241227,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300718.SZ,20241227,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,000880.SZ,20241226,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300548.SZ,20241226,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300718.SZ,20241226,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,000880.SZ,20241225,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002364.SZ,20241225,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300548.SZ,20241225,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002364.SZ,20241224,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002896.SZ,20241224,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300718.SZ,20241224,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,000880.SZ,20241223,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300548.SZ,20241223,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300870.SZ,20241223,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002265.SZ,20241220,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002779.SZ,20241220,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300548.SZ,20241220,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300548.SZ,20241219,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,301536.SZ,20241219,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688766.SH,20241219,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,301536.SZ,20241218,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688709.SH,20241218,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688766.SH,20241218,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300276.SZ,20241217,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300548.SZ,20241217,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688205.SH,20241217,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,000785.SZ,20241216,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300276.SZ,20241216,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300548.SZ,20241216,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002265.SZ,20241213,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300276.SZ,20241213,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300607.SZ,20241213,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,000681.SZ,20241212,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002265.SZ,20241212,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300493.SZ,20241212,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002265.SZ,20241211,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300607.SZ,20241211,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688306.SH,20241211,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002265.SZ,20241210,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002681.SZ,20241210,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002779.SZ,20241210,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,000813.SZ,20241209,H5_COMPETING_DIRECTION_TOP3,1,
